CUSTOMER_NO;customer_name;CUSTOMER_SITE_NO;customer_site_name;site_address;CUSTOMER_WORKSITE_NO;CONTRACT_NO;CONTRACT;SERVICE_LINE_FIN;SERVICE_LINE_ENG;WO_NO;WO_PARENT_ID;WORK_ORDER_TYPE;WORK_ORDER_TYPE_ENG;ASSIGNMENT_TYPE;ASSIGNMENT_TYPE_ENG;PRIORITY_ID;WORK_DESCRIPTION;WORK_ORDER_DESCRIPTION;WORK_ORDER_PERFORMED_ACTION;WORK_TYPE_DESCRIPTION_FIN;WORK_TYPE_DESCRIPTION_ENG;PM_NO;PM_ACTION_DESCR;WORK_STARTED_DATETIME;WORK_FINISHED_DATETIME;WORK_FINISHED_DAYS;SLA_REQUIRED_START_DATETIME;SLA_REQUIRED_END_DATETIME;IS_SLA_VIOLATION;WORKTIME_HOURS;WORK_INVOICABLE;IS_SUBCONTRACTOR_WORK
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55008492;55008492;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 6:00;30.9.2025 14:00;0.33.00;2.10.2025 3:46;2.10.2025 3:46;0;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54989440;54989440;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;1. IV-kanavan suuttimen tilapäinen purku ja tulppaus huoneen ulkopuolelta. 2. IV-kanavan siirto ylöspäin huoneen sisäpuolelta. 3. Pesualtaan ja hanan poisto pysyvästi 4. Palopostin siirto tilapäisesti Ks. kuvat liitteenä. Aikataulu 4.11. - 7.11.;Pieniä putki- ja IV-töitä mittahuoneella;30.09.2025 - Ilmoitettu työt KITEn osastoille.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.9.2025 8:46;30.9.2025 8:47;0.00.00;6.10.2025 12:46;;0;0.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;6991910;6991910;EH-työ;Scheduled work;Manuaalinen osoitus;Manually assigned;5;Lämmönjaon vuosihuolto - syksy;Määräaikaishuollot, LV;Määräaikaishuollot, LV [NAME]: [NAME];Määräaikaishuollot lämpö ja vesi;Periodic maintenance heating and water systems;531264;Määräaikaishuollot, LV;30.9.2025 6:58;30.9.2025 13:22;0.27.00;1.9.2025 0:00;19.3.2026 23:59;1;4.32;EPÄTOSI;TOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55009217;55009217;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 5:30;30.9.2025 13:30;0.33.00;2.10.2025 3:50;2.10.2025 3:50;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55009357;55009357;Tilaustyö;On-demand work;;;;;Valmet aamu ma-pe;;Siivouspalvelut;Cleaning services;;;30.9.2025 7:00;30.9.2025 15:00;0.33.00;2.10.2025 3:50;2.10.2025 3:50;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55007121;55007121;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 6:00;30.9.2025 7:57;0.08.00;2.10.2025 3:40;2.10.2025 3:40;0;1.95;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;7105160;7105160;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;2;Valmet pahvikierros, 2xvk ti/to;Ulkoal. puhtaanapito käsin P1- P6;30.09.2025 - Kierretty modulit ;Ulkoalueiden ja viheralueiden ylläpito;Outdoor area and green area maintenance;534323;Ulkoal. puhtaanapito käsin P1- P6;30.9.2025 8:14;30.9.2025 10:36;0.10.00;30.9.2025 7:00;7.10.2025 0:00;1;2.35;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55006653;55006653;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 5:00;30.9.2025 11:00;0.25.00;2.10.2025 3:37;2.10.2025 3:37;0;3.98;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55008643;55008643;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 6:00;30.9.2025 14:00;0.33.00;2.10.2025 3:47;2.10.2025 3:47;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;7105535;7105535;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;3;Päivittäiset työtehtävät;Käyttöhuolto;30.09.2025 - Tehty.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;609873;Käyttöhuolto;30.9.2025 6:22;30.9.2025 15:01;0.36.00;30.9.2025 6:00;7.10.2025 0:00;1;8.55;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55008236;55008236;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 13:20;30.9.2025 13:54;0.02.00;2.10.2025 3:45;2.10.2025 3:45;0;0.56;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54997104;54997104;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;vaatenaulakkoaula tosi hämärä, lamppuja palanut // ;Takkahuoneen aula pimeä;Takkahuoneen aula pimeä [NAME]: [NAME], lamppuja palanut //  Tehty työ: 01.10.2025 - Lamput vaihdettu  Asiakkaan järjestelmä: FIMX;Korjaus ja kunnossapito sähkö;Repairs and maintenance electrical;;;30.9.2025 12:09;1.10.2025 10:06;;7.10.2025 9:54;;0;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55006897;55006897;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 6:00;30.9.2025 14:00;0.33.00;2.10.2025 3:39;2.10.2025 3:39;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55008308;55008308;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 5:54;30.9.2025 13:20;0.31.00;2.10.2025 3:45;2.10.2025 3:45;0;6.93;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55010282;55010282;Tilaustyö;On-demand work;;;;;[NAME] ma-pe;;Siivouspalvelut;Cleaning services;;;30.9.2025 7:18;30.9.2025 15:18;0.33.00;2.10.2025 3:55;2.10.2025 3:55;1;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54997607;54997607;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;Vuosihuollossa löytyneiden puutteiden korjaus.;PIL korjauksia ;Tilattu työ: PIL-vuosihuollon korjaukset Tehty työ: 22.10.2025 - Paloilmoitinpainikkeen lasien haku, Lismar. Paloilmoitinpainikkeiden korjaukset suoritettu.;Korjaus ja kunnossapito paloturva;Repairs and maintenance fire safety;;;30.9.2025 15:12;26.1.2026 7:20;;7.10.2025 15:00;;0;5.13;TOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55005468;55005468;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;30.9.2025 7:30;30.9.2025 11:14;0.16.00;2.10.2025 3:31;2.10.2025 3:31;1;3.73;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55013611;55013611;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 6:00;30.9.2025 14:00;0.33.00;3.10.2025 3:34;3.10.2025 3:34;1;7.46;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55013413;55013413;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;30.9.2025 5:00;30.9.2025 9:00;0.17.00;3.10.2025 3:33;3.10.2025 3:33;1;4.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55005840;55005840;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;30.9.2025 8:00;30.9.2025 11:00;0.13.00;2.10.2025 3:33;2.10.2025 3:33;0;3.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55005457;55005457;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;30.9.2025 11:44;30.9.2025 15:30;0.16.00;2.10.2025 3:31;2.10.2025 3:31;1;3.76;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54989430;54989430;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Vikavirtasuojan TPK D117.1 / 23F kansi irronnut. Suljinkoneistus ja kone 584;Vikavirtasuojan TPK D117.1 / 23F kansi irronnut.;30.09.2025 - Käännetty sähköpuolelle. ;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;30.9.2025 14:31;30.9.2025 14:31;0.00.00;6.10.2025 12:42;;0;0.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55005706;55005706;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;30.9.2025 11:30;30.9.2025 16:00;0.19.00;2.10.2025 3:32;2.10.2025 3:32;1;4.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55005321;55005321;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;30.9.2025 8:00;30.9.2025 16:00;0.33.00;2.10.2025 3:30;2.10.2025 3:30;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55008546;55008546;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 5:45;29.9.2025 13:52;0.34.00;2.10.2025 3:47;2.10.2025 3:47;1;7.61;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;54998971;54998971;Tilaustyö;On-demand work;;;;;[NAME] ma-pe;;Siivouspalvelut;Cleaning services;;;29.9.2025 7:18;29.9.2025 15:18;0.33.00;1.10.2025 3:25;1.10.2025 3:25;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55007761;55007761;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;29.9.2025 8:00;29.9.2025 16:00;0.33.00;2.10.2025 3:43;2.10.2025 3:43;1;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;54999056;54999056;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:00;29.9.2025 7:55;0.08.00;1.10.2025 3:26;1.10.2025 3:26;0;1.91;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;54982242;54982242;Tilaustyö;On-demand work;;;4;Muu syy tai palaute huollolle // Ilmastointi ei toimi koko siivessä., Classroom 3, Kerros 2 / Pyyntö lähetetty palvelunapista;Muu syy tai palaute huollolle;Vika korjattu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 9:15;29.9.2025 9:15;0.00.00;3.10.2025 13:42;;0;;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54981808;54981808;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;B- toimiston taukotilan vieressä kalibrointihuoneen väli tilassa oleva lavuaari vähän tukossa ja haiseva haju.;B- toimiston taukotilan vieressä kalibrointihuoneen väli til;29.09.2025 - Tukos avattu. ;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 15:05;29.9.2025 15:05;0.00.00;3.10.2025 8:48;;0;0.00;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55009112;55009112;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 5:30;29.9.2025 13:30;0.33.00;2.10.2025 3:49;2.10.2025 3:49;1;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55007935;55007935;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:23;29.9.2025 9:36;0.13.00;2.10.2025 3:44;2.10.2025 3:44;1;3.21;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54981961;54981961;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;RJ45 seinäpistorasian lisääminen [NAME] +QDIP TV läheisyyteen.;RJ45 seinäpistorasian lisääminen [NAME] +QDIP TV läh;29.09.2025 - Käännetty sähköpuolelle. ;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 15:03;29.9.2025 15:04;0.00.00;3.10.2025 10:19;;0;0.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55004810;55004810;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:00;29.9.2025 14:00;0.33.00;2.10.2025 3:28;2.10.2025 3:28;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;3108277;KT;Kiinteistötekniikka;Technical services;54989659;54989659;Tilaustyö;On-demand work;;;3;;otis lasku;[NAME] lasku: Määräaikaistarkastuksen pöytäkirjatyöt., BRB1 korttiin uusittu 20A sulake. Sulakkeen vaihdon jälkeen testattu sähköinen jarrunavaus, ei toiminut. SPB kortti mykkä. Mitattu evakuointiakun jännite, ok. Määräaikaistarkastuksen pöytäkirjatyöt. 2. Pelastusajon akku uusittu. SPB kortilta palanut ohjaussulake, joka uusittu. BRB1 kortilta palanut 20A sulake, uusi tilattu. Uusittu samalla Rem ja Gsm-akut.;Korjaus ja kunnossapito sähkö;Repairs and maintenance electrical;;;29.9.2025 14:40;29.9.2025 14:40;0.00.00;6.10.2025 14:39;;0;;TOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;10080373;1104440;KH;Kiinteistöhuolto;Property maintenance;7102523;7102523;EH-työ;Scheduled work;DS-osoitus;Dynamically scheduled;3;Päivittäiset työtehtävät;Käyttöhuolto;29.09.2025 - Tehty.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;609873;Käyttöhuolto;29.9.2025 7:00;29.9.2025 14:56;0.33.00;29.9.2025 6:00;6.10.2025 0:00;1;7.90;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55007686;55007686;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 10:06;29.9.2025 13:20;0.13.00;2.10.2025 3:42;2.10.2025 3:42;1;3.23;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54988820;54988820;Tilaustyö;On-demand work;Manuaalinen osoitus;Manually assigned;4;Nosto-ovi ei laskeutunut sähköisesti kun oli noussut ylös vaan käsikäytöllä laskettu alas. Lisäsiivessä varaosien ja huollon tuulikaappi.;Ulko nosto-ovi toimii vain käsikäytöllä lisäsiivessä.;29.09.2025 - Resetoitu nosto-oven rajat.;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 15:00;29.9.2025 15:01;0.00.00;6.10.2025 7:37;;0;0.00;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55006399;55006399;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:00;29.9.2025 14:00;0.33.00;2.10.2025 3:36;2.10.2025 3:36;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;54988751;54988751;Tilaustyö;On-demand work;;;4;Laite tai johto viallinen // M100 ilmastointi ei toimi taaskaan, [NAME], Kerros 2 / Pyyntö lähetetty palvelunapista;Laite tai johto viallinen;Vika korjattu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 9:15;29.9.2025 9:15;0.00.00;6.10.2025 6:49;;0;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;54998953;54998953;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:00;29.9.2025 14:00;0.33.00;1.10.2025 3:25;1.10.2025 3:25;0;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55007813;55007813;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 13:20;29.9.2025 14:23;0.04.00;2.10.2025 3:43;2.10.2025 3:43;0;1.05;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;54999406;54999406;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Toimitilapalvelut;Workplace and premises services;;;29.9.2025 8:00;29.9.2025 16:00;0.33.00;1.10.2025 3:27;1.10.2025 3:27;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;54999123;54999123;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 7:55;29.9.2025 14:00;0.25.00;1.10.2025 3:26;1.10.2025 3:26;1;5.58;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55007779;55007779;Tilaustyö;On-demand work;;;;;Tukipalvelu;;Turvapalvelut;Security services;;;29.9.2025 7:30;29.9.2025 15:30;0.33.00;2.10.2025 3:43;2.10.2025 3:43;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;54982243;54982243;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Muu syy tai palaute huollolle // Ilmastointi EI toimi, Classroom 3, Kerros 2 / Pyyntö lähetetty palvelunapista;Muu syy tai palaute huollolle;Vika korjattu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 21:50;29.9.2025 21:50;0.00.00;3.10.2025 13:42;;0;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;10108694;20012362;KH;Kiinteistöhuolto;Property maintenance;54977476;54977476;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;Lamppu on palanut // lamppu välkyttää ja ei mene päälle kunnolla, NH Mapa, Kerros 1 / Pyyntö lähetetty palvelunapista // ;Lamppu on palanut;Putket vaihdettu;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 9:17;29.9.2025 10:39;0.06.00;2.10.2025 12:20;;0;;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;55006269;55006269;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 6:00;29.9.2025 14:00;0.33.00;2.10.2025 3:35;2.10.2025 3:35;0;7.50;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;54998442;54998442;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 5:00;29.9.2025 11:00;0.25.00;1.10.2025 3:23;1.10.2025 3:23;1;3.98;EPÄTOSI;EPÄTOSI
100000413;Valmet Technologies Oy;998389833;Lentokentänkatu 11;Lentokentänkatu 11 33900 Tampere FINLAND;S10112596;20012381;SP;Siivouspalvelut;Cleaning services;54998367;54998367;Tilaustyö;On-demand work;;;;;Siirtymä;;Siivouspalvelut;Cleaning services;;;29.9.2025 8:40;29.9.2025 8:41;0.00.00;1.10.2025 3:22;1.10.2025 3:22;1;0.01;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;S10110965;2110550;SP;Siivouspalvelut;Cleaning services;55001335;55001335;Tilaustyö;On-demand work;;;;;Siivous;;Siivouspalvelut;Cleaning services;;;29.9.2025 7:00;29.9.2025 15:00;0.33.00;1.10.2025 3:39;1.10.2025 3:39;0;7.50;EPÄTOSI;EPÄTOSI
100279959;Valmet Flow Control Oy;999154922;Venttiilitehdas;Vanha Porvoontie 229 01380 Vantaa FINLAND/Honkanummentie 11;100095322;1104440;KH;Kiinteistöhuolto;Property maintenance;54981965;54981965;Tilaustyö;On-demand work;DS-osoitus;Dynamically scheduled;4;RJ45 seinäpistorasian lisääminen [NAME] +QDIP TV läheisyyteen.;RJ45 seinäpistorasian lisääminen [NAME] +QDIP TV lähei;29.09.2025 - Käännetty sähköpuolelle. ;Tekninen huolto ja käyttöhuolto;Technical maintenance and operational maintenance;;;29.9.2025 7:03;29.9.2025 7:03;0.00.00;3.10.2025 10:23;;0;0.00;EPÄTOSI;EPÄTOSI
